Tournament,Stage,Match Type,Match Name,Map,Team,order,pistol_win_rate_last5,fullbuy_win_rate_last5,eco_win_rate_last5
VCT 2025: Pacific Stage 1,Group Stage,Week 3,Rex Regum Qeon vs ZETA DIVISION,Haven,ZETA DIVISION,414,0.4,0.47777777777777786,0.3833333333333333
VCT 2025: Pacific Stage 1,Group Stage,Week 3,Rex Regum Qeon vs ZETA DIVISION,Haven,Rex Regum Qeon,414,0.7,0.5843356643356643,0.6
VCT 2025: Pacific Stage 1,Group Stage,Week 3,Paper Rex vs BOOM Esports,Ascent,Paper Rex,415,0.5,0.4852197802197802,0.4333333333333333
VCT 2025: Pacific Stage 1,Group Stage,Week 3,Paper Rex vs BOOM Esports,Ascent,BOOM Esports,415,0.7,0.6482142857142857,0.6
VCT 2025: Pacific Stage 1,Group Stage,Week 3,Paper Rex vs BOOM Esports,Fracture,BOOM Esports,416,0.6,0.6248376623376624,0.5333333333333333
VCT 2025: Pacific Stage 1,Group Stage,Week 3,Paper Rex vs BOOM Esports,Fracture,Paper Rex,416,0.6,0.5006043956043956,0.5666666666666667
VCT 2025: Pacific Stage 1,Group Stage,Week 3,Paper Rex vs BOOM Esports,Pearl,BOOM Esports,417,0.6,0.6158633033633034,0.5333333333333333
VCT 2025: Pacific Stage 1,Group Stage,Week 3,Paper Rex vs BOOM Esports,Pearl,Paper Rex,417,0.4,0.5346953046953047,0.3666666666666666
VCT 2025: Pacific Stage 1,Group Stage,Week 3,TALON vs Nongshim RedForce,Haven,TALON,418,0.4,0.595093795093795,0.36666666666666664
VCT 2025: Pacific Stage 1,Group Stage,Week 3,TALON vs Nongshim RedForce,Haven,Nongshim RedForce,418,0.5,0.49974025974025976,0.5366666666666666
VCT 2025: Pacific Stage 1,Group Stage,Week 3,TALON vs Nongshim RedForce,Lotus,TALON,419,0.4,0.5808080808080808,0.36666666666666664
VCT 2025: Pacific Stage 1,Group Stage,Week 3,TALON vs Nongshim RedForce,Lotus,Nongshim RedForce,419,0.7,0.5670129870129871,0.6866666666666668
VCT 2025: Pacific Stage 1,Group Stage,Week 3,TALON vs Nongshim RedForce,Fracture,TALON,420,0.3,0.5601731601731601,0.26666666666666666
VCT 2025: Pacific Stage 1,Group Stage,Week 3,TALON vs Nongshim RedForce,Fracture,Nongshim RedForce,420,0.7,0.49428571428571433,0.72
VCT 2025: Pacific Stage 1,Group Stage,Week 3,DRX vs Global Esports,Ascent,Global Esports,421,0.3,0.5203345673933909,0.2
VCT 2025: Pacific Stage 1,Group Stage,Week 3,DRX vs Global Esports,Ascent,DRX,421,0.6,0.6751648351648352,0.5333333333333334
VCT 2025: Pacific Stage 1,Group Stage,Week 3,DRX vs Global Esports,Split,Global Esports,422,0.3,0.5060488531076766,0.2
VCT 2025: Pacific Stage 1,Group Stage,Week 3,DRX vs Global Esports,Split,DRX,422,0.7,0.6656410256410257,0.6666666666666667
VCT 2025: Pacific Stage 1,Group Stage,Week 3,T1 vs Team Secret,Haven,T1,423,0.4,0.667502466573674,0.3333333333333333
VCT 2025: Pacific Stage 1,Group Stage,Week 3,T1 vs Team Secret,Haven,Team Secret,423,0.6,0.4929195804195804,0.45
VCT 2025: Pacific Stage 1,Group Stage,Week 3,T1 vs Team Secret,Icebox,Team Secret,424,0.5,0.40958624708624713,0.31666666666666665
VCT 2025: Pacific Stage 1,Group Stage,Week 3,T1 vs Team Secret,Icebox,T1,424,0.3,0.701568400639608,0.2
VCT 2025: Pacific Stage 1,Group Stage,Week 3,T1 vs Team Secret,Lotus,T1,425,0.4,0.6766880178644884,0.26666666666666666
VCT 2025: Pacific Stage 1,Group Stage,Week 3,T1 vs Team Secret,Lotus,Team Secret,425,0.6,0.471491008991009,0.3833333333333333
VCT 2025: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Team Secret,426,0.6,0.4037987012987013,0.4333333333333333
VCT 2025: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Pearl,Nongshim RedForce,426,0.7,0.4488311688311688,0.6666666666666666
VCT 2025: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Split,Team Secret,427,0.6,0.377012987012987,0.4333333333333333
VCT 2025: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Split,Nongshim RedForce,427,0.6,0.4765234765234766,0.5333333333333333
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DRX vs BOOM Esports,Icebox,BOOM Esports,428,0.6,0.644434731934732,0.5333333333333333
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DRX vs BOOM Esports,Icebox,DRX,428,0.6,0.7156410256410256,0.6
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DRX vs BOOM Esports,Haven,BOOM Esports,429,0.6,0.5277680652680652,0.5333333333333333
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DRX vs BOOM Esports,Haven,DRX,429,0.6,0.6541025641025641,0.6
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DRX vs BOOM Esports,Ascent,BOOM Esports,430,0.6,0.5152680652680652,0.5166666666666666
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DRX vs BOOM Esports,Ascent,DRX,430,0.5,0.5998168498168498,0.5333333333333334
